"Date","Price","Open","High","Low","Change %"
"May 11, 2019","0.275","0.275","0.275","0.275","1.48%"
"May 10, 2019","0.271","0.275","0.295","0.263","0.00%"
"May 09, 2019","0.271","0.256","0.277","0.241","5.04%"
"May 08, 2019","0.258","0.264","0.275","0.237","-2.64%"
"May 07, 2019","0.265","0.305","0.312","0.251","-10.17%"
"May 06, 2019","0.295","0.290","0.309","0.280","-7.23%"
"May 04, 2019","0.318","0.318","0.318","0.318","1.60%"
"May 03, 2019","0.313","0.324","0.342","0.297","-3.69%"
"May 02, 2019","0.325","0.322","0.339","0.297","0.31%"
"May 01, 2019","0.324","0.310","0.324","0.310","5.54%"
"Apr 30, 2019","0.307","0.297","0.351","0.294","0.33%"
"Apr 29, 2019","0.306","0.292","0.320","0.288","7.75%"
"Apr 26, 2019","0.284","0.292","0.299","0.273","-3.07%"
"Apr 25, 2019","0.293","0.280","0.298","0.269","7.33%"
"Apr 24, 2019","0.273","0.317","0.326","0.267","-17.77%"
"Apr 23, 2019","0.332","0.320","0.347","0.315","7.10%"
"Apr 22, 2019","0.310","0.313","0.313","0.310","0.00%"
"Apr 19, 2019","0.310","0.313","0.313","0.310","-0.32%"
"Apr 18, 2019","0.311","0.363","0.373","0.299","-15.95%"
"Apr 17, 2019","0.370","0.368","0.393","0.355","6.32%"
"Apr 16, 2019","0.348","0.354","0.367","0.324","0.00%"
"Apr 15, 2019","0.348","0.346","0.374","0.331","2.35%"
"Apr 12, 2019","0.340","0.280","0.352","0.260","22.74%"
"Apr 11, 2019","0.277","0.275","0.291","0.262","4.53%"
"Apr 10, 2019","0.265","0.286","0.301","0.254","-7.67%"
"Apr 09, 2019","0.287","0.301","0.317","0.279","-5.28%"
"Apr 08, 2019","0.303","0.306","0.316","0.291","-4.42%"
"Apr 05, 2019","0.317","0.328","0.335","0.299","4.28%"
"Apr 04, 2019","0.304","0.319","0.331","0.300","-5.00%"
"Apr 03, 2019","0.320","0.303","0.338","0.301","16.79%"
"Apr 02, 2019","0.274","0.280","0.296","0.265","-5.52%"
