Date,Price,Open,High,Low,Change %,Change_num
2018-06-19,0.587,0.57,0.59,0.563,-3.14%,-0.019000000000000017
2018-06-18,0.606,0.612,0.618,0.591,-1.14%,-0.007000000000000006
2018-06-15,0.613,0.607,0.622,0.587,-3.16%,-0.020000000000000018
2018-06-14,0.633,0.708,0.729,0.632,-9.31%,-0.06499999999999995
2018-06-13,0.698,0.721,0.722,0.688,-3.86%,-0.028000000000000025
2018-06-12,0.726,0.744,0.757,0.722,-1.22%,-0.009000000000000008
2018-06-11,0.735,0.729,0.751,0.704,4.26%,0.030000000000000027
2018-06-08,0.705,0.677,0.716,0.656,-2.89%,-0.02100000000000002
2018-06-07,0.726,0.741,0.746,0.712,3.71%,0.026000000000000023
2018-06-06,0.7,0.63,0.704,0.63,17.06%,0.10199999999999998
2018-06-05,0.598,0.616,0.631,0.588,-5.97%,-0.038000000000000034
2018-06-04,0.636,0.617,0.64,0.603,5.12%,0.031000000000000028
2018-06-01,0.605,0.642,0.642,0.589,-0.82%,-0.0050000000000000044
2018-05-31,0.61,0.621,0.656,0.572,1.33%,0.008000000000000007
2018-05-30,0.602,0.575,0.625,0.565,11.69%,0.06299999999999994
2018-05-29,0.539,0.544,0.603,0.48,-6.42%,-0.03699999999999992
2018-05-28,0.576,0.675,0.675,0.572,-8.86%,-0.05600000000000005
2018-05-25,0.632,0.67,0.674,0.609,-7.20%,-0.049000000000000044
2018-05-24,0.681,0.721,0.741,0.674,-4.35%,-0.030999999999999917
2018-05-23,0.712,0.713,0.722,0.683,-3.78%,-0.028000000000000025
2018-05-22,0.74,0.717,0.748,0.711,3.35%,0.02400000000000002
2018-05-21,0.716,0.729,0.732,0.708,-1.38%,-0.010000000000000009
2018-05-20,0.726,0.726,0.726,0.726,-1.36%,-0.010000000000000009
2018-05-18,0.736,0.785,0.79,0.731,-7.19%,-0.05700000000000005
2018-05-17,0.793,0.791,0.795,0.752,3.93%,0.030000000000000027
2018-05-16,0.763,0.767,0.779,0.741,-2.80%,-0.02200000000000002
2018-05-15,0.785,0.767,0.789,0.757,4.25%,0.03200000000000003
2018-05-14,0.753,0.705,0.758,0.705,6.96%,0.049000000000000044
2018-05-11,0.704,0.696,0.715,0.69,-0.28%,-0.0020000000000000018
2018-05-10,0.706,0.711,0.716,0.682,-0.42%,-0.0030000000000000027
2018-05-09,0.709,0.719,0.735,0.708,-0.28%,-0.0020000000000000018
2018-05-08,0.711,0.688,0.716,0.683,5.02%,0.03399999999999992
2018-05-07,0.677,0.686,0.693,0.671,-2.73%,-0.018999999999999906
2018-05-04,0.696,0.68,0.698,0.673,3.11%,0.020999999999999908
2018-05-03,0.675,0.734,0.737,0.673,-6.90%,-0.04999999999999993
2018-05-02,0.725,0.728,0.734,0.717,2.40%,0.017000000000000015
2018-04-30,0.708,0.731,0.741,0.707,-1.53%,-0.01100000000000001
2018-04-27,0.719,0.722,0.735,0.713,-2.71%,-0.020000000000000018
2018-04-26,0.739,0.77,0.77,0.732,-4.52%,-0.03500000000000003
2018-04-25,0.774,0.785,0.794,0.774,0.39%,0.0030000000000000027
2018-04-24,0.771,0.752,0.795,0.745,0.39%,0.0030000000000000027
2018-04-23,0.768,0.763,0.773,0.754,4.92%,0.03600000000000003
